Customer ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Dependents,Number of Dependents,Gender,Age,classify age ,Under 30,Senior Citizen,Married,Satisfaction Score,Customer Status,Churn Label,customer_status,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,City,Zip Code,Population
6986-IXNDM,No,0,14,Offer D,Yes,$27.80 ,No,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$92.90 ,"$1,337.45 ",$0.00 ,0,$389.20 ,"$1,726.65 ",No,0,Male,47,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,38,4296,,,Three Rivers,93271,2318
6987-XQSJT,No,0,54,None,Yes,$45.77 ,Yes,Yes,Fiber Optic,10,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$79.50 ,"$4,370.25 ",$0.00 ,0,"$2,471.58 ","$6,841.83 ",No,0,Female,68,senior,No,Yes,No,1,Churned,Yes,churned,1,78,5684,Attitude,Attitude of support person,Blue Lake,95525,1584
6988-CJEYV,No,0,49,Offer B,Yes,$45.46 ,Yes,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,$98.70 ,"$4,920.55 ",$0.00 ,0,"$2,227.54 ","$7,148.09 ",No,0,Male,56,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,79,6148,,,Crows Landing,95313,1508
6990-YNRIO,No,0,65,None,Yes,$41.88 ,Yes,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$108.65 ,"$6,937.95 ",$0.00 ,0,"$2,722.20 ","$9,660.15 ",No,0,Male,53,Middle-Aged Adults,No,No,Yes,1,Churned,Yes,churned,1,79,6120,Attitude,Attitude of support person,Agoura Hills,91301,25303
6992-TKNYO,Yes,2,38,Offer C,Yes,$32.11 ,Yes,Yes,DSL,16,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,$69.00 ,"$2,669.45 ",$0.00 ,0,"$1,220.18 ","$3,889.63 ",No,0,Male,34,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,23,4487,,,Richmond,94804,39089
6993-OHLXR,No,0,2,None,Yes,$30.73 ,No,Yes,Fiber Optic,39,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,$68.95 ,$119.75 ,$0.00 ,0,$61.46 ,$181.21 ,No,0,Female,26,Adolescents,Yes,No,No,1,Churned,Yes,churned,1,84,5225,Competitor,Competitor had better devices,Walnut Creek,94596,40917
6993-YCOBK,Yes,1,60,None,Yes,$40.36 ,Yes,Yes,Fiber Optic,76,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,$110.60 ,"$6,586.85 ",$36.38 ,80,"$2,421.60 ","$9,052.07 ",Yes,3,Male,48,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,22,5756,,,Sun Valley,91352,46639
6993-YGFJV,Yes,9,69,Offer A,Yes,$3.41 ,Yes,Yes,Fiber Optic,41,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$112.55 ,"$7,806.50 ",$0.00 ,0,$235.29 ,"$8,041.79 ",No,0,Male,29,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,52,5532,,,Cayucos,93430,3220
6994-FGRHH,Yes,7,70,None,Yes,$3.67 ,No,Yes,Fiber Optic,28,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,$106.15 ,"$7,475.10 ",$0.00 ,0,$256.90 ,"$7,732.00 ",Yes,3,Male,37,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,50,4649,,,Meadow Vista,95722,3747
6994-KERXL,No,0,4,None,Yes,$17.70 ,No,Yes,DSL,22,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$55.90 ,$238.50 ,$0.00 ,0,$70.80 ,$309.30 ,No,0,Male,51,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,25,3545,,,Avalon,90704,3699
6994-ORCWG,No,0,14,Offer D,Yes,$21.03 ,Yes,Yes,DSL,7,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,$54.25 ,$773.20 ,$0.00 ,0,$294.42 ,"$1,067.62 ",No,0,Female,33,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,44,4423,,,Wilseyville,95257,435
6996-KNSML,No,0,1,None,Yes,$35.25 ,No,Yes,Fiber Optic,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$74.90 ,$74.90 ,$0.00 ,0,$35.25 ,$110.15 ,No,0,Female,26,Adolescents,Yes,No,No,1,Churned,Yes,churned,1,73,5919,Competitor,Competitor had better devices,Cotati,94931,7936
6997-UVGOX,Yes,9,71,Offer A,Yes,$22.83 ,No,Yes,DSL,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$85.45 ,"$6,029.90 ",$0.00 ,0,"$1,620.93 ","$7,650.83 ",Yes,3,Male,35,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,44,5394,,,Albany,94706,15882
6999-CHVCF,No,0,68,None,Yes,$49.42 ,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$102.10 ,"$7,149.35 ",$0.00 ,0,"$3,360.56 ","$10,509.91 ",No,0,Male,40,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,62,5228,,,Covina,91723,17554
7000-WCEVQ,No,0,20,None,Yes,$27.11 ,Yes,Yes,DSL,27,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,$61.60 ,"$1,174.35 ",$0.00 ,0,$542.20 ,"$1,716.55 ",No,0,Female,67,senior,No,Yes,No,1,Churned,Yes,churned,1,85,3866,Price,Long distance charges,Wrightwood,92397,4253
7005-CCBKV,No,0,6,None,Yes,$21.97 ,No,Yes,Fiber Optic,9,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$84.40 ,$556.35 ,$0.00 ,0,$131.82 ,$688.17 ,No,0,Male,53,Middle-Aged Adults,No,No,No,3,Churned,Yes,churned,1,77,4539,Dissatisfaction,Service dissatisfaction,Thornton,95686,1472
7005-CYUIL,Yes,2,71,Offer A,Yes,$12.26 ,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,$99.40 ,"$7,168.25 ",$0.00 ,0,$870.46 ,"$8,038.71 ",No,0,Female,78,senior,No,Yes,Yes,3,Stayed,No,client,0,29,4964,,,Laytonville,95454,2706
7008-LZVOZ,Yes,5,66,None,Yes,$38.55 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,$25.30 ,"$1,672.35 ",$0.00 ,0,"$2,544.30 ","$4,216.65 ",Yes,3,Male,59,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,46,5617,,,Pixley,93256,4198
7009-LGECI,No,0,4,None,Yes,$22.07 ,No,Yes,DSL,41,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$50.55 ,$235.65 ,$0.00 ,0,$88.28 ,$323.93 ,No,0,Female,24,Adolescents,Yes,No,No,4,Stayed,No,client,0,78,4164,,,Westlake Village,91361,18735
7009-PCARS,No,0,55,Offer B,Yes,$39.29 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,$19.10 ,"$1,001.50 ",$0.00 ,0,"$2,160.95 ","$3,162.45 ",Yes,2,Male,53,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,66,4391,,,Stockton,95215,23789
7010-BRBUU,No,0,72,None,Yes,$19.64 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$24.10 ,"$1,734.65 ",$0.00 ,0,"$1,414.08 ","$3,148.73 ",Yes,1,Male,48,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,23,4264,,,Woodland Hills,91364,25988
7010-ZMVBF,Yes,8,18,None,Yes,$14.60 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$20.45 ,$357.00 ,$0.00 ,0,$262.80 ,$619.80 ,Yes,2,Female,39,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,71,2047,,,Thermal,92274,17018
7011-CVEUC,Yes,7,25,None,Yes,$3.81 ,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$95.70 ,"$2,338.35 ",$0.00 ,0,$95.25 ,"$2,433.60 ",No,0,Male,51,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,34,4535,,,Chula Vista,91911,71126
7013-PSXHK,No,0,40,None,Yes,$33.83 ,Yes,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$80.75 ,"$3,208.65 ",$0.00 ,0,"$1,353.20 ","$4,561.85 ",No,0,Female,41,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,27,2047,,,Lagunitas,94938,821
7014-ZZXAW,Yes,1,71,None,Yes,$8.21 ,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,$24.25 ,"$1,732.95 ",$0.00 ,0,$582.91 ,"$2,315.86 ",No,0,Female,30,Adolescents,No,No,Yes,5,Stayed,No,client,0,59,5409,,,Montclair,91763,34447
7016-BPGEU,No,0,29,None,No,$0.00 ,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$25.10 ,$712.85 ,$0.00 ,0,$0.00 ,$712.85 ,No,0,Female,53,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,81,2796,Competitor,Competitor offered higher download speeds,Dunsmuir,96025,2602
7016-NVRIC,Yes,10,29,None,Yes,$32.03 ,No,Yes,Fiber Optic,16,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,$90.10 ,"$2,656.70 ",$0.00 ,0,$928.87 ,"$3,585.57 ",No,0,Male,73,senior,No,Yes,Yes,3,Stayed,No,client,0,55,3553,,,Chualar,93925,1140
7017-VFHAY,Yes,3,61,Offer B,Yes,$20.01 ,Yes,Yes,Fiber Optic,12,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,$115.10 ,"$7,008.15 ",$0.00 ,0,"$1,220.61 ","$8,228.76 ",Yes,1,Female,42,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,38,6090,,,Glendora,91740,25135
7017-VFULY,Yes,9,2,None,Yes,$32.86 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,$20.10 ,$43.15 ,$0.00 ,0,$65.72 ,$108.87 ,No,0,Female,38,Middle-Aged Adults,No,No,Yes,3,Joined,No,client,0,26,4158,,,Chatsworth,91311,35325
7018-FPXHH,Yes,1,56,Offer B,Yes,$22.74 ,No,Yes,DSL,13,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,$59.80 ,"$3,457.45 ",$35.01 ,0,"$1,273.44 ","$4,695.88 ",Yes,2,Male,45,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,72,4964,,,Callahan,96014,290
7018-WBJNK,No,0,13,Offer D,Yes,$31.93 ,No,Yes,Fiber Optic,22,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,$78.30 ,"$1,033.95 ",$0.00 ,150,$415.09 ,"$1,599.04 ",Yes,3,Male,55,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,26,5566,,,San Fernando,91340,33389
7020-OZKXZ,No,0,9,None,Yes,$24.96 ,No,Yes,Fiber Optic,9,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,$75.50 ,$637.40 ,$0.00 ,0,$224.64 ,$862.04 ,No,0,Female,65,senior,No,Yes,No,3,Stayed,No,client,0,30,3021,,,Vista,92084,44692
7021-XSNYE,Yes,4,7,None,No,$0.00 ,No,Yes,DSL,28,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,$49.65 ,$305.55 ,$0.00 ,0,$0.00 ,$305.55 ,Yes,2,Male,46,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,60,2750,,,Lancaster,93535,57794
7024-OHCCK,No,0,2,None,Yes,$19.27 ,Yes,Yes,Fiber Optic,18,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$93.85 ,$170.85 ,$0.00 ,0,$38.54 ,$209.39 ,No,0,Female,77,senior,No,Yes,No,3,Churned,Yes,churned,1,72,4193,Other,Poor expertise of online support,Sheridan,95681,1219
7025-IWFHT,No,0,41,Offer B,Yes,$45.22 ,No,Yes,Fiber Optic,15,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,$89.55 ,"$3,729.75 ",$0.00 ,0,"$1,854.02 ","$5,583.77 ",No,0,Male,62,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,66,5549,,,Upland,91784,23331
7025-WCBNE,No,0,47,None,Yes,$14.78 ,Yes,Yes,DSL,10,No,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,$59.60 ,"$2,754.00 ",$0.00 ,0,$694.66 ,"$3,448.66 ",No,0,Male,74,senior,No,Yes,No,3,Stayed,No,client,0,33,3155,,,Santa Ana,92705,44117
7026-YMSBE,No,0,30,None,Yes,$24.57 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,$19.70 ,$625.05 ,$0.00 ,0,$737.10 ,"$1,362.15 ",No,0,Male,62,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,59,3302,,,Berkeley,94704,21205
7028-DVOIQ,No,0,35,None,Yes,$20.83 ,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,$99.05 ,"$3,395.80 ",$0.00 ,120,$729.05 ,"$4,244.85 ",No,0,Male,71,senior,No,Yes,No,1,Churned,Yes,churned,1,82,2074,Other,Don't know,Birds Landing,94512,138
7029-IJEJK,No,0,54,None,No,$0.00 ,No,Yes,DSL,21,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,$44.10 ,"$2,369.70 ",$0.00 ,0,$0.00 ,"$2,369.70 ",No,0,Female,52,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,32,6205,,,Los Angeles,90059,38128
7029-RPUAV,Yes,1,17,None,Yes,$28.18 ,Yes,Yes,Cable,16,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,$100.45 ,"$1,622.45 ",$0.00 ,0,$479.06 ,"$2,101.51 ",No,0,Male,74,senior,No,Yes,Yes,3,Churned,Yes,churned,1,87,5508,Competitor,Competitor offered more data,Los Gatos,95030,13290
7030-FZTFM,Yes,5,72,Offer A,Yes,$45.32 ,Yes,Yes,Fiber Optic,11,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,$110.90 ,"$7,922.75 ",$0.00 ,130,"$3,263.04 ","$11,315.79 ",Yes,1,Male,31,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,27,6444,,,Gonzales,93926,9023
7030-NJVDP,Yes,2,24,None,Yes,$10.23 ,No,Yes,Fiber Optic,8,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$89.25 ,"$2,210.20 ",$0.00 ,0,$245.52 ,"$2,455.72 ",No,0,Male,36,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,77,5436,,,San Quentin,94964,6448
7032-LMBHI,No,0,37,None,Yes,$37.18 ,Yes,Yes,Cable,9,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,$64.65 ,"$2,347.85 ",$0.00 ,0,"$1,375.66 ","$3,723.51 ",No,0,Female,42,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,45,5255,,,Blythe,92225,24659
7033-CLAMM,Yes,6,48,Offer B,Yes,$18.64 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,$20.20 ,"$1,027.25 ",$0.00 ,0,$894.72 ,"$1,921.97 ",Yes,2,Female,60,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,33,3828,,,Somes Bar,95568,202
7036-TYDEC,No,0,69,None,Yes,$1.85 ,Yes,Yes,Fiber Optic,13,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,$104.00 ,"$7,028.50 ",$0.00 ,0,$127.65 ,"$7,156.15 ",No,0,Female,44,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,63,5902,,,San Clemente,92673,15297
7036-ZZKBD,Yes,7,31,Offer C,Yes,$25.30 ,No,Yes,Cable,28,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$66.40 ,"$2,019.80 ",$0.00 ,0,$784.30 ,"$2,804.10 ",No,0,Male,56,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,79,3282,,,Lincoln,95648,15286
7037-MTYVW,Yes,6,38,Offer C,Yes,$17.52 ,Yes,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,$85.40 ,"$3,297.00 ",$0.00 ,0,$665.76 ,"$3,962.76 ",Yes,2,Male,26,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,51,5292,,,San Jose,95133,26032
7041-TXQJH,No,0,37,Offer C,No,$0.00 ,No,Yes,Cable,6,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,$40.20 ,"$1,478.85 ",$0.00 ,0,$0.00 ,"$1,478.85 ",No,0,Female,64,Middle-Aged Adults,No,No,No,5,Stayed,No,client,0,20,5924,,,Goodyears Bar,95944,76
7044-YAACC,Yes,5,4,None,Yes,$6.03 ,No,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,$70.20 ,$280.35 ,$30.75 ,0,$24.12 ,$273.72 ,No,0,Male,70,senior,No,Yes,Yes,5,Stayed,No,client,0,53,4444,,,Napa,94559,26894
7047-FWEYA,Yes,3,46,Offer B,Yes,$33.22 ,Yes,Yes,Fiber Optic,29,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,$103.15 ,"$4,594.65 ",$0.00 ,130,"$1,528.12 ","$6,252.77 ",No,0,Female,41,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,32,3517,,,San Pedro,90731,58639
7047-YXDMZ,No,0,21,Offer D,Yes,$34.39 ,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,$20.00 ,$417.70 ,$0.00 ,0,$722.19 ,"$1,139.89 ",No,0,Male,59,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,47,2366,,,Vallejo,94591,51665
7048-GXDAY,No,0,39,Offer C,Yes,$17.17 ,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$106.40 ,"$4,040.65 ",$0.00 ,0,$669.63 ,"$4,710.28 ",No,0,Male,55,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,66,4111,,,Fresno,93705,35451
7049-GKVZY,No,0,17,None,Yes,$12.69 ,No,Yes,Cable,22,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,$79.85 ,"$1,387.35 ",$0.00 ,0,$215.73 ,"$1,603.08 ",No,0,Female,45,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,42,5574,,,Berkeley,94702,15638
7054-DMVAS,No,0,54,None,Yes,$18.74 ,No,Yes,DSL,16,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,$65.30 ,"$3,512.90 ",$0.00 ,0,"$1,011.96 ","$4,524.86 ",No,0,Male,47,Middle-Aged Adults,No,No,No,3,Stayed,No,client,0,61,4556,,,Redwood Valley,95470,5995
7054-ENNGU,Yes,4,9,None,Yes,$12.59 ,No,Yes,Cable,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,$50.85 ,$466.60 ,$0.00 ,0,$113.31 ,$579.91 ,No,0,Female,19,Adolescents,Yes,No,Yes,4,Stayed,No,client,0,26,4623,,,Benicia,94510,25578
7054-LGEQW,No,0,1,Offer E,Yes,$5.12 ,No,Yes,DSL,30,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,$45.95 ,$45.95 ,$0.00 ,0,$5.12 ,$51.07 ,No,0,Female,23,Adolescents,Yes,No,No,2,Churned,Yes,churned,1,69,4888,Attitude,Attitude of support person,Canyon Country,91351,59259
7055-HNEOJ,Yes,2,3,Offer E,Yes,$4.19 ,No,Yes,Cable,6,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,$55.80 ,$154.55 ,$0.00 ,0,$12.57 ,$167.12 ,No,0,Male,34,Middle-Aged Adults,No,No,Yes,4,Joined,No,client,0,48,2662,,,El Dorado Hills,95762,22028
7055-JCGNI,No,0,70,Offer A,Yes,$44.57 ,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,$111.95 ,"$7,795.95 ",$0.00 ,0,"$3,119.90 ","$10,915.85 ",No,0,Female,60,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,25,4182,,,Moss Beach,94038,3064
7055-VKGDA,No,0,54,Offer B,Yes,$49.98 ,No,Yes,Fiber Optic,26,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,$105.40 ,"$5,643.40 ",$0.00 ,0,"$2,698.92 ","$8,342.32 ",No,0,Male,31,Middle-Aged Adults,No,No,No,1,Churned,Yes,churned,1,87,4406,Dissatisfaction,Product dissatisfaction,Clarksburg,95612,1417
7056-IMHCC,Yes,1,53,Offer B,Yes,$7.94 ,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$101.90 ,"$5,549.40 ",$0.00 ,0,$420.82 ,"$5,970.22 ",No,0,Male,69,senior,No,Yes,Yes,1,Churned,Yes,churned,1,94,5884,Price,Price too high,Torrance,90501,40705
7061-OVMIM,Yes,1,30,None,Yes,$21.14 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,$19.55 ,$608.50 ,$0.00 ,0,$634.20 ,"$1,242.70 ",No,0,Female,57,Middle-Aged Adults,No,No,Yes,3,Stayed,No,client,0,50,5203,,,Palm Springs,92262,24924
7064-FRRSW,No,0,48,None,Yes,$5.87 ,Yes,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,$99.00 ,"$4,744.35 ",$0.00 ,0,$281.76 ,"$5,026.11 ",No,0,Male,71,senior,No,Yes,No,4,Stayed,No,client,0,78,3061,,,Tarzana,91356,27424
7064-JHXCE,Yes,5,62,Offer B,Yes,$20.96 ,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,$20.05 ,"$1,263.90 ",$0.00 ,0,"$1,299.52 ","$2,563.42 ",Yes,1,Male,64,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,63,6444,,,San Luis Obispo,93401,27047
7065-YUNRY,No,0,1,None,Yes,$39.94 ,No,Yes,Cable,59,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,$45.30 ,$45.30 ,$0.00 ,0,$39.94 ,$85.24 ,No,0,Female,28,Adolescents,Yes,No,No,1,Churned,Yes,churned,1,69,3049,Competitor,Competitor made better offer,San Diego,92117,51213
7067-KSAZT,Yes,1,65,None,Yes,$18.69 ,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,$106.25 ,"$6,979.80 ",$0.00 ,0,"$1,214.85 ","$8,194.65 ",No,0,Female,66,senior,No,Yes,Yes,1,Churned,Yes,churned,1,69,5965,Competitor,Competitor made better offer,Chico,95928,32848
7072-MBHEV,Yes,8,11,None,Yes,$17.66 ,Yes,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,$78.10 ,$864.85 ,$0.00 ,0,$194.26 ,"$1,059.11 ",Yes,2,Female,77,senior,No,Yes,Yes,5,Stayed,No,client,0,50,2333,,,Edwards,93523,7685
7073-QETQY,Yes,9,66,Offer A,Yes,$45.03 ,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,$20.35 ,"$1,359.50 ",$0.00 ,0,"$2,971.98 ","$4,331.48 ",No,0,Male,59,Middle-Aged Adults,No,No,Yes,5,Stayed,No,client,0,22,4845,,,Capay,95607,262
7074-IEVOJ,No,0,3,None,Yes,$41.90 ,Yes,Yes,Fiber Optic,11,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$79.40 ,$205.05 ,$0.00 ,0,$125.70 ,$330.75 ,No,0,Female,75,senior,No,Yes,No,1,Churned,Yes,churned,1,91,3501,Dissatisfaction,Product dissatisfaction,San Francisco,94130,1458
7074-STDCN,No,0,39,Offer C,No,$0.00 ,No,Yes,Cable,26,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$40.60 ,"$1,494.50 ",$0.00 ,0,$0.00 ,"$1,494.50 ",No,0,Male,25,Adolescents,Yes,No,No,5,Stayed,No,client,0,58,4436,,,Artesia,90701,16398
7075-BNDVQ,No,0,4,None,No,$0.00 ,No,Yes,DSL,26,Yes,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,$35.00 ,$135.75 ,$0.00 ,50,$0.00 ,$185.75 ,No,0,Female,46,Middle-Aged Adults,No,No,No,4,Stayed,No,client,0,70,3523,,,Termo,96132,72
7077-XJMET,Yes,7,12,None,Yes,$49.39 ,No,Yes,DSL,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,$74.15 ,$741.40 ,$0.00 ,0,$592.68 ,"$1,334.08 ",No,0,Male,63,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,52,5426,,,Alta,95701,751
7078-NVFAM,Yes,3,32,None,No,$0.00 ,No,Yes,Cable,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,$35.15 ,"$1,051.05 ",$0.00 ,0,$0.00 ,"$1,051.05 ",Yes,1,Female,57,Middle-Aged Adults,No,No,Yes,4,Stayed,No,client,0,77,3163,,,Pomona,91767,46626
